"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-04-04 ~ 2026-04-03"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2365","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","74.6600","202506","17","290,000","117","7","개인","법인","2020","개포로 264","-","중개거래","서울 강남구","25.09.02"
"2366","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202506","17","378,000","15","14","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.11.03"
"2367","서울특별시 강남구 도곡동","967","0967","0000","경남","59.7600","202506","17","182,000","104","4","개인","개인","2005","논현로 209","-","중개거래","서울 강남구","25.07.21"
"2368","서울특별시 강남구 논현동","212-13","0212","0013","논현동월드메르디앙","115.9370","202506","16","150,000","101","3","개인","개인","2007","학동로38길 22","-","중개거래","서울 강남구","25.08.01"
"2369","서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.2600","202506","16","327,000","704","6","개인","개인","1983","개포로 516","-","중개거래","서울 강남구","25.08.22"
"2370","서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.1700","202506","16","310,000","503","2","개인","개인","1983","삼성로4길 17","-","직거래","-","25.09.18"
"2371","서울특별시 강남구 도곡동","963","0963","0000","럭키(963)","124.1000","202506","16","290,000","108","8","개인","개인","1995","논현로 213","-","중개거래","서울 강남구","25.10.13"
"2372","서울특별시 강남구 역삼동","826-37","0826","0037","쌍용플레티넘밸류","110.5700","202506","16","177,000","102","15","개인","개인","2007","테헤란로4길 46","-","중개거래","서울 강남구","25.07.01"
"2373","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","151.3100","202506","16","618,000","204","8","개인","개인","2015","삼성로51길 35","-","중개거래","서울 강남구","25.08.29"
"2374","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","161.3600","202506","16","520,000","110","12","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.12.12"
"2375","서울특별시 강남구 삼성동","87","0087","0000","아이파크","145.0460","202506","16","660,000","사우스윙","25","개인","개인","2004","영동대로 640","-","중개거래","서울 강남구","25.09.10"
"2376","서울특별시 강남구 압구정동","369-1","0369","0001","현대2차(10,11,20,23,24,25동)","196.8400","202506","16","1,200,000","10","8","개인","개인","1976","압구정로29길 71","-","중개거래","서울 강남구","25.10.02"
"2377","서울특별시 강남구 압구정동","369-1","0369","0001","현대2차(10,11,20,23,24,25동)","196.8400","202506","16","1,200,000","-","8","개인","개인","1976","압구정로29길 71","20251002","중개거래","서울 강남구","-"
"2378","서울특별시 강남구 자곡동","686","0686","0000","강남한양수자인(4단지)","114.3200","202506","15","178,000","402","1","개인","개인","2014","자곡로 260","-","중개거래","서울 강남구","25.08.26"
"2379","서울특별시 강남구 논현동","205-2","0205","0002","논현동한화꿈에그린","67.6710","202506","15","101,000","102","1","개인","개인","2005","논현로111길 39","-","중개거래","서울 강남구, 서울 강동구","25.09.01"
"2380","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202506","15","321,000","114","2","개인","개인","2000","도곡로78길 22","-","중개거래","경기 안양시 동안구, 서울 강남구","25.09.01"
"2381","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202506","14","570,000","103","13","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.09.04"
"2382","서울특별시 강남구 압구정동","443","0443","0000","현대3차(61~64동)","82.5000","202506","14","545,000","61","3","개인","개인","1976","압구정로39길 58","-","중개거래","서울 강남구","25.09.04"
"2383","서울특별시 강남구 대치동","986-14","0986","0014","하이캐슬","84.2700","202506","14","209,500","101","4","개인","개인","2008","삼성로64길 40","-","중개거래","서울 강남구","25.12.30"
"2384","서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","120.7600","202506","14","420,000","8","5","개인","개인","1983","영동대로 220","-","중개거래","서울 강남구","25.08.22"
"2385","서울특별시 강남구 일원동","719","0719","0000","푸른마을아파트101동~111동","59.7600","202506","14","183,000","101","13","개인","개인","1994","일원로14길 25","-","중개거래","경기 성남시 중원구, 서울 강남구","25.07.31"
"2386","서울특별시 강남구 압구정동","426","0426","0000","신현대9차","108.8800","202506","14","600,000","101","10","개인","개인","1982","압구정로 151","-","중개거래","서울 강남구","25.09.30"
"2387","서울특별시 강남구 압구정동","426","0426","0000","신현대9차","108.8800","202506","14","600,000","-","10","개인","개인","1982","압구정로 151","20250725","중개거래","서울 강남구","-"
"2388","서울특별시 강남구 논현동","274","0274","0000","경남논현","59.5600","202506","14","113,000","-","6","개인","개인","1996","언주로116길 12","-","중개거래","서울 강남구","-"
"2389","서울특별시 강남구 논현동","274","0274","0000","경남논현","59.5600","202506","14","113,000","-","6","개인","개인","1996","언주로116길 12","-","중개거래","서울 강남구","25.09.30"
"2390","서울특별시 강남구 논현동","214-2","0214","0002","논현베르빌","111.0800","202506","14","141,000","101","3","개인","개인","2002","학동로30길 21","-","중개거래","서울 강남구","25.09.30"
"2391","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","134.9023","202506","14","460,000","302","4","개인","개인","2006","선릉로 221","-","중개거래","서울 강남구","25.07.10"
"2392","서울특별시 강남구 일원동","716","0716","0000","목련타운","134.7100","202506","14","299,000","108","11","개인","개인","1993","광평로19길 15","-","중개거래","서울 강남구","25.08.19"
"2393","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","121.7100","202506","14","378,000","104","11","개인","개인","2018","개포로110길 50","-","중개거래","서울 강남구","25.09.30"
"2394","서울특별시 강남구 일원동","615","0615","0000","우성7","83.6900","202506","14","290,000","110","9","개인","개인","1987","개포로110길 15","-","중개거래","서울 강남구","25.08.29"
"2395","서울특별시 강남구 수서동","746","0746","0000","까치마을","49.5000","202506","14","138,000","1001","12","개인","개인","1993","광평로19길 10","-","중개거래","서울 강남구","25.08.07"
"2396","서울특별시 강남구 개포동","652","0652","0000","개포우성3차","161.0000","202506","14","400,000","1","12","개인","개인","1984","개포로 307","-","중개거래","서울 강남구","25.09.04"
"2397","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.1200","202506","14","168,000","303","13","개인","개인","1992","개포로109길 21","-","중개거래","서울 강남구","25.07.30"
"2398","서울특별시 강남구 청담동","30-33","0030","0033","청담대림이-편한세상","81.8400","202506","14","237,000","104","11","개인","개인","2002","학동로77길 27","-","중개거래","서울 강남구","25.09.26"
"2399","서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.4630","202506","14","408,000","1단지 103","11","개인","개인","2008","학동로68길 29","-","중개거래","서울 강남구","25.09.24"
"2400","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","59.9200","202506","14","254,000","129","10","개인","개인","2020","개포로 264","-","중개거래","서울 강남구","25.08.13"
"2401","서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.1700","202506","14","349,000","504","10","개인","개인","1983","삼성로4길 17","-","중개거래","서울 강남구","25.08.27"
"2402","서울특별시 강남구 도곡동","967","0967","0000","경남","59.7600","202506","14","187,000","-","15","개인","개인","2005","논현로 209","20250702","중개거래","서울 강남구","-"
"2403","서울특별시 강남구 도곡동","967","0967","0000","경남","59.7600","202506","14","187,000","104","15","개인","개인","2005","논현로 209","-","중개거래","서울 강남구","25.08.11"
"2404","서울특별시 강남구 청담동","5-25","0005","0025","휴먼스타빌","35.9050","202506","14","70,000","-","11","개인","개인","2005","도산대로 454","-","중개거래","서울 강남구","25.06.17"
"2405","서울특별시 강남구 청담동","30-33","0030","0033","청담대림이-편한세상","81.8400","202506","14","237,000","-","11","개인","개인","2002","학동로77길 27","20250707","중개거래","서울 강남구","-"
"2406","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.1200","202506","14","168,000","-","13","개인","개인","1992","개포로109길 21","20250627","중개거래","서울 강남구","-"
"2407","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.8600","202506","13","162,000","219","5","개인","개인","1992","개포로109길 9","-","중개거래","서울 강남구","25.09.30"
"2408","서울특별시 강남구 청담동","30-33","0030","0033","청담대림이-편한세상","81.8400","202506","13","235,000","103","3","개인","개인","2002","학동로77길 27","-","중개거래","서울 강남구","25.09.15"
"2409","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","117.7000","202506","13","360,000","5","3","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구","25.07.28"
"2410","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","76.1709","202506","13","329,000","322","21","개인","개인","2019","삼성로 11","-","중개거래","서울 강남구","25.09.26"
"2411","서울특별시 강남구 역삼동","835-67","0835","0067","금호어울림","133.7700","202506","13","209,000","103","9","개인","개인","2003","도곡로7길 22","-","중개거래","서울 강남구","25.09.26"
"2412","서울특별시 강남구 삼성동","189","0189","0000","래미안라클래시","59.9900","202506","13","306,000","107","8","개인","개인","2021","삼성로 651","-","중개거래","서울 강남구, 서울 성동구","25.10.10"
"2413","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202506","13","577,500","102","16","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.07.23"
"2414","서울특별시 강남구 역삼동","832-5","0832","0005","역삼디오슈페리움","84.3400","202506","13","128,000","1","13","개인","개인","2006","강남대로 324","-","중개거래","서울 강남구","25.08.20"
"2415","서울특별시 강남구 도곡동","543-7","0543","0007","도곡1차아이파크","130.2590","202506","13","287,000","102","26","개인","개인","2007","도곡로28길 8","-","중개거래","서울 강남구","25.10.13"
"2416","서울특별시 강남구 압구정동","397","0397","0000","미성2차","74.4000","202506","13","450,000","-","10","개인","개인","1987","압구정로 113","20250709","중개거래","서울 강남구","-"
"2417","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","49.9800","202506","13","400,000","9","10","개인","개인","1977","압구정로 321","-","중개거래","서울 강남구","25.08.14"
